,LINE_NO,UTMX,UTMY,RECORD,ELEVATION,RHO_I_1,RHO_I_2,RHO_I_3,RHO_I_4,RHO_I_5,RHO_I_6,RHO_I_7,RHO_I_8,RHO_I_9,RHO_I_10,RHO_I_11,RHO_I_12,RHO_I_13,RHO_I_14,RHO_I_15,RHO_I_16,RHO_I_17,RHO_I_18,RHO_I_19,RHO_I_20,RHO_I_21,RHO_I_22,RHO_I_23,RHO_I_24,RHO_I_25,RHO_I_26,RHO_I_27,RHO_I_28,RHO_I_29,RHO_I_30,THK_1,THK_2,THK_3,THK_4,THK_5,THK_6,THK_7,THK_8,THK_9,THK_10,THK_11,THK_12,THK_13,THK_14,THK_15,THK_16,THK_17,THK_18,THK_19,THK_20,THK_21,THK_22,THK_23,THK_24,THK_25,THK_26,THK_27,THK_28,THK_29,DOI_STANDARD,PCT_DIFF
30,21415.0,449798.0,1365310.4,29030.0,221.4,1590.5477790413538,1590.4594134351391,1590.257588750519,1589.911751504624,1589.3849634497367,1588.6327373061868,1587.601282734742,1586.2258910424223,1584.4290248490477,1582.11825285804,1579.1841721955648,1575.497959784456,1570.9077878569087,1565.2372194936286,1558.2853773615432,1549.8198828809197,1539.5812775288937,1527.2839831507551,1512.620120234444,1495.2706825739094,1474.9148615790446,1451.2573443117963,1424.0535007050692,1393.14311326545,1358.4964570513202,1320.2802468759714,1278.8963020451606,1235.029848421179,1189.6875868618029,1189.6875868618029,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,27.335862489133657
31,21415.0,449843.5,1365341.3,29031.0,219.6,1578.0858280644059,1577.9656022460156,1577.691046627598,1577.220704810388,1576.5044970286112,1575.4821317962062,1574.0808550805327,1572.2135320448763,1569.7763267433008,1566.6461581191156,1562.6783454753581,1557.7041149667434,1551.5268950362338,1543.9216559051645,1534.6371480906462,1523.3892243158953,1509.870434795237,1493.7557652480364,1474.713240729073,1452.424627245404,1426.6041142006443,1397.0389090909646,1363.6244213689592,1326.4052472729672,1285.6238861681497,1241.7809691654343,1195.6490541074193,1148.2853501712457,1101.020092509465,1101.020092509465,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,19.992441865615675
32,21415.0,449887.8,1365371.8,29032.0,217.5,1600.1582209920655,1600.029130477953,1599.7343260536115,1599.2292908522159,1598.4602585269415,1597.3625119815852,1595.8579637163057,1593.8530987984066,1591.2365016475094,1587.8761494790456,1583.616908048606,1578.2778891705293,1571.6485333772596,1563.4879836918308,1553.5275960746515,1541.4639236986504,1526.9692104211,1509.697798934386,1489.297803436732,1465.4336506441502,1437.8064527377358,1406.197782802443,1370.5074564732088,1330.7971965737854,1287.342002560701,1240.692969591871,1191.6896527448255,1141.4704051504036,1091.4561758835478,1091.4561758835478,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,22.064668656047346
33,21415.0,449932.2,1365402.7,29033.0,215.7,1748.668363284977,1748.4719540239548,1748.0233902160976,1747.2548972219138,1746.0846771884858,1744.4144374308582,1742.1257709875301,1739.076994717359,1735.099390638413,1729.9932856190171,1723.5245972899659,1715.421182236368,1705.3672857611,1693.0031976784428,1677.9299782827247,1659.7000628261144,1637.834655413905,1611.8353084041419,1581.2036798401186,1545.4778512030127,1504.2649087720245,1457.307654557662,1404.5399576307045,1346.1474398622913,1282.6339430796666,1214.8973586886527,1144.2235950304084,1072.270677796577,1001.012170504768,1001.012170504768,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,30.061598062760943
34,21415.0,449976.8,1365433.7,29034.0,213.8,1851.1889914106282,1850.9899066209978,1850.535198453326,1849.7560993156317,1848.569600464822,1846.8759733371144,1844.555111895727,1841.4632725237443,1837.4291484905689,1832.2498079394402,1825.6871692938405,1817.464230438013,1807.2592231245862,1794.7049535598453,1779.3932607485174,1760.8650278932637,1738.6272122489866,1712.1637977727469,1680.9548858743576,1644.5125208238846,1602.4126161943366,1554.3618286963465,1500.253275262205,1440.2284852940431,1374.7465624629278,1304.6651444192396,1231.2395066211513,1156.1135292575423,1081.270590590349,1081.270590590349,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,25.846238577411683
35,21415.0,450021.7,1365465.0,29035.0,212.2,2985.2697857037597,2984.653075054424,2983.2478414806696,2980.8444988695333,2977.188434290863,2971.973111888328,2964.8314012585456,2955.32755120844,2942.943907392691,2927.064522754018,2906.9611673528634,2881.7811831029107,2850.5289979503546,2812.0593451400528,2765.08198506053,2708.120460529105,2639.5526036270494,2557.6328242623563,2460.5370019847824,2346.469265517474,2213.7689599493356,2061.1633894785946,1888.0373004720248,1694.8110718761068,1483.4526305759593,1258.169558300985,1025.941945505149,796.9584848796964,584.4987855807898,584.4987855807898,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,14.431824828407628
36,21415.0,450066.0,1365495.3,29036.0,210.5,1611.2284258533393,1611.1322354564866,1610.9124917730649,1610.5358572785558,1609.962047334072,1609.1426095662898,1608.019032081346,1606.5209460054323,1604.563985867941,1602.047549749051,1598.8526379036193,1594.8392789997138,1589.8426420424514,1583.6713129656694,1576.1075963923583,1566.8999997681149,1555.7682011929646,1542.4042615889095,1526.4769734830802,1507.6441725503248,1485.5629126755023,1459.9189270245658,1430.453370201594,1396.9981826766088,1359.5238876847754,1318.2076683677042,1273.4706391612153,1226.0244129158505,1176.9064007116103,1176.9064007116103,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,26.684131706933872
37,21415.0,450111.0,1365525.5,29037.0,208.8,1628.0743110860649,1627.9483560217077,1627.6606264446204,1627.167519970717,1626.4163882317544,1625.3439355131986,1623.8737844004493,1621.9142537764872,1619.3557333099973,1616.0679209135467,1611.8972255247936,1606.6638166150537,1600.1571759310739,1592.134688051643,1582.3231392684743,1570.4104948785014,1556.0544245857125,1538.886463654719,1518.5208885112709,1494.5742650538887,1466.6826422898562,1434.542921468291,1397.9495072762772,1356.839303074119,1311.3479376253713,1261.8835422974025,1209.1539688097946,1154.1963124437157,1098.3833484174702,1098.3833484174702,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,26.973192451293787
38,21415.0,450156.3,1365555.6,29038.0,207.2,1667.5429517165664,1667.3916958268749,1667.046184097418,1666.4541254456776,1665.5524211551428,1664.2652273978206,1662.501100338212,1660.1505142076112,1657.0829225687335,1653.1436354597563,1648.1509948870284,1641.8933656622205,1634.1245846064205,1624.5632977318637,1612.8960789647556,1598.769458986873,1581.8024791574837,1561.594517076084,1537.739303212993,1509.8516723798361,1477.5915876091237,1440.7152493638478,1399.118553706004,1352.8865190922277,1302.350245238568,1248.1554141961672,1191.2702296123366,1132.9893839061388,1074.907178501736,1074.907178501736,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,26.376762650980158
39,21415.0,450201.6,1365586.0,29039.0,205.8,1843.120766956922,1842.910722072339,1842.4308849936435,1841.6085826776941,1840.3561793466822,1838.5684880691408,1836.1188499762004,1832.8556583882046,1828.598300701426,1823.1330079722281,1816.2092294493145,1807.5357681871421,1796.7748528375746,1783.5417937359744,1767.410127661752,1747.9016993446885,1724.5054278821583,1696.6898757142767,1663.9246064293254,1625.719279693361,1581.658705191554,1531.4742903169317,1475.1031081690203,1412.7523105070134,1344.9691765486225,1272.7204342144812,1197.3834582069494,1120.726357657057,1044.844461850953,1044.844461850953,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,30.3318376979551
40,21415.0,450245.6,1365616.3,29040.0,204.2,1782.7047507155187,1782.4946724353485,1782.0147766154503,1781.1924426000176,1779.9401218601602,1778.1527181406716,1775.7036982045856,1772.4417477541767,1768.1868656534887,1762.7263252444282,1755.8112010320672,1747.1528075714903,1736.417234943616,1723.2256051994923,1707.1599644837218,1687.7544105302018,1664.5151003654207,1636.9342772103405,1604.5132788449357,1566.803032775451,1523.4403571572213,1474.2192607110371,1419.1485279466858,1358.512279778949,1292.9331778595435,1223.4405981311866,1151.449950504317,1078.7300183878015,1007.3282053016468,1007.3282053016468,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,25.003248224736513
41,21415.0,450289.8,1365647.7,29041.0,202.4,1786.3940292512457,1786.198115313697,1785.7505567435817,1784.9835913056295,1783.8155145298065,1782.1482311650848,1779.8636108467317,1776.8203270596855,1772.8501480620603,1767.7540973639552,1761.2991267275468,1753.2146497898163,1743.1872184277881,1730.8604635734257,1715.8402084540544,1697.6856467049588,1675.9273599808093,1650.07959744668,1619.6608285207667,1584.2306277319444,1543.422719916439,1497.011267202539,1444.9650760392658,1387.5058233854647,1325.1706271270746,1258.881951785486,1189.9357926346174,1119.9803597644634,1050.9554983727749,1050.9554983727749,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,23.019574766983176
42,21415.0,450333.5,1365679.5,29042.0,200.8,1631.6881905815094,1631.5284082303822,1631.1633834035908,1630.537831728634,1629.585079658007,1628.2250454750904,1626.3612209686014,1623.8780358811775,1620.6377756577913,1616.477367007896,1611.2055095487192,1604.5996067287074,1596.4011033054687,1586.3150289583893,1574.0136282907524,1559.1283797078129,1541.2637786209016,1520.0062607034085,1494.939748949352,1465.6746205874497,1431.8737140939797,1393.306431519722,1349.894113248416,1301.760611080882,1249.289167108608,1193.1891378867094,1134.4976114963604,1074.5753593741454,1015.0702882049833,1015.0702882049833,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,23.18158255777521
43,21415.0,450376.5,1365711.2,29043.0,199.1,1698.4696821333519,1698.3073449042652,1697.936471397461,1697.3008472731842,1696.3326595539677,1694.9504745921847,1693.0561604419036,1690.5321193926115,1687.2380430131698,1683.0075723185685,1677.6453027783155,1670.923482691034,1662.5769703924261,1652.3023734365433,1639.7612501117596,1624.5713118920648,1606.3195829712008,1584.570440722122,1558.880200168157,1528.8254068048532,1494.0280819763072,1454.2102611382677,1409.2403527717859,1359.1861823408447,1304.376360359367,1245.4747378587335,1183.4897843232272,1119.7798012387047,1056.0256488924217,1056.0256488924217,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,23.411770552161098
44,21415.0,450418.7,1365742.2,29044.0,197.5,10020.702455160555,10016.717099396892,10007.673523143681,9992.296889185933,9969.07618549586,9936.220392668953,9891.59126542974,9832.635410606224,9756.287878151345,9658.86465042637,9535.97645799876,9382.467586706563,9192.349034393734,8958.84177524983,8674.500853931404,8331.024234529865,7919.514332516323,7430.680274907739,6855.330240023268,6185.538430351171,5416.1624297326825,4547.948071894884,3592.2515578109287,2579.677105301043,1575.5217907887045,703.9925879937825,153.05673117006427,4.872646993751151,11.756708799052271,11.756708799052271,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,413.517,14.62818572361971
45,21415.0,450461.9,1365773.5,29045.0,196.0,5682.405045078206,5678.23995637392,5668.786160887081,5652.666015659456,5628.187662592678,5593.310615686228,5545.6344537185105,5482.423711004417,5400.611342041347,5296.778571933598,5167.157635971607,5007.695289963781,4814.175346171628,4582.536164263264,4309.362772702111,3992.211532358069,3630.5218331280553,3226.4847632957126,2786.0188603300608,2319.847711931547,1844.0495586174786,1380.2155812601552,954.0060415651844,591.8930195288723,315.7090951421376,135.46568878816322,42.571026960650286,9.641385368311568,6.116070238945742,6.116070238945742,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,19.31163656166443
46,21415.0,450506.0,1365804.8,29046.0,194.3,19263.188145846118,19248.565046825533,19215.320678731518,19158.645020759373,19072.77933564012,18950.900864577274,18785.00645848921,18565.897292947942,18283.16383381621,17925.223824382712,17479.522939386385,16932.91404088643,16272.150573769624,15485.00544245743,14561.980323901109,13497.414722372261,12292.455084901985,10957.600402423237,9515.255246036922,8002.085360985898,6469.1873128808875,4980.744190976438,3608.1041580807937,2420.0748520177467,1470.2825682396026,784.3416941109983,350.7111007681441,122.19831009037837,29.765950716784488,29.765950716784488,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,16.56730074432232
47,21415.0,450549.6,1365835.2,29047.0,193.0,23222.707556552105,23207.61773325193,23173.307472230765,23114.800915054315,23026.125085056872,22900.169507467206,22728.534374248276,22501.475353386177,22207.841535209107,21835.054285851984,21369.226152136816,20795.420629420016,20097.977819941058,19261.454152959846,18272.17955024825,17119.192546522707,15797.2355277506,14309.501039364366,12670.748047017902,10910.83808756638,9076.68555343104,7233.568365416307,5462.05766554635,3850.608763614961,2483.1598175630543,1422.7042472976298,693.044821122762,267.7688508937042,73.53681836467648,73.53681836467648,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,17.67005608373414
48,21415.0,450593.2,1365865.4,29048.0,191.6,14756.994128926064,14747.379883350688,14725.553372350447,14688.412457616409,14632.255388737893,14552.676240315412,14444.443119354552,14301.443562357614,14116.648768374578,13882.130016703235,13589.168962819946,13228.429632463029,12790.128518250716,12264.567534976883,11643.067976249822,10918.538267257434,10087.33230056006,9150.925782762246,8117.826034848221,7005.794282206786,5843.15363718839,4669.819705886021,3535.7338155588527,2496.7239033718024,1607.2809669912594,910.6339566757912,427.1085901912568,146.12635879860832,25.877028214240468,25.877028214240468,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,14.121971017077836
49,21415.0,450636.7,1365896.1,29049.0,190.0,22647.509479301734,22631.37442872972,22594.71075289142,22532.242809140836,22437.655920321125,22303.450548656765,22120.787164150293,21879.44442070501,21567.787879770043,21172.803058673726,20680.29315495345,20075.23518519195,19342.216995500665,18466.544293372976,17436.01681870114,16242.059322262667,14882.954146289894,13366.682780130286,11713.95220407072,9961.314490040966,8162.214566733358,6386.8095658591465,4716.911301459132,3236.5254007819653,2018.1747173069928,1107.163872136052,507.3284269946797,176.94622125039584,38.95045552604869,38.95045552604869,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,17.454231175236174
50,21415.0,450680.2,1365927.5,29050.0,188.8,13446.84284249105,13438.494993908645,13419.516481308827,13387.157368350305,13338.11491415206,13268.452872118323,13173.513573872126,13047.882371602615,12885.345475457556,12678.865117343808,12420.625920117445,12102.154546166914,11714.471917878478,11248.57885362148,10696.274298146514,10050.618003177859,9307.550190537257,8467.407312148025,7536.700360914783,6530.230101106396,5472.456061323765,4398.71862860175,3354.183327462547,2390.4303338649233,1559.0549910455754,902.382476331709,441.901739005947,169.2993619377793,44.665760592550775,44.665760592550775,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,16.84611253738985
51,21415.0,450722.3,1365958.5,29051.0,187.6,4693.924039348301,4692.529498793535,4689.3589354708,4683.951751659357,4675.751842863023,4664.088907531237,4648.154135929242,4626.979526109232,4599.410792756677,4564.077218895825,4519.364979497466,4463.388835409424,4393.946999546345,4308.504487119126,4204.205410095,4077.7827749604485,3925.64961439639,3743.9611916987474,3528.7429468919563,3276.1956429696265,2983.0594977709356,2647.4387284191735,2269.899727812325,1855.2503678439223,1415.3155183309143,973.0438907243213,566.5669504092023,248.71317149829267,66.41843707435052,66.41843707435052,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,16.478083860023688
52,21415.0,450764.6,1365990.3,29052.0,186.6,2970.9805875359184,2970.1933505942693,2968.403561982065,2965.3512685596866,2960.722611097923,2954.139120705544,2945.143574499519,2933.1874645015905,2917.6142329622435,2897.6399896751113,2872.3352304089626,2840.604475270543,2801.154807977704,2752.478165495941,2692.8466076179607,2620.243421427201,2532.3895749590015,2426.744154791156,2300.5299463812776,2150.8493367381,1974.821015722337,1769.986913971281,1534.9136252706458,1270.3242203218078,981.1752500643865,680.3840871612748,394.0679240968724,165.1019861354951,37.69903346076262,37.69903346076262,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,454.897,15.520594023257866
53,21415.0,450807.4,1366022.6,29053.0,185.8,66257.2074125768,66170.06778095278,65972.16245239097,65634.85647320781,65123.55558666861,64397.298241506345,63408.94470299921,62106.59412512304,60435.434880122644,58340.03099665069,55767.55713097295,52672.32670465693,49021.85820390438,44807.54318788806,40058.48172647494,34850.20712572839,29318.5674339984,23663.54258814796,18142.01641016745,13045.482746919575,8655.481491318966,5187.398076542236,2730.7401445261085,1216.6139543754887,436.98754493346496,119.49372973042112,24.040587120023943,4.4195140357113845,7.355236758098229,7.355236758098229,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,413.517,14.064712669371959
54,21415.0,450850.4,1366055.0,29054.0,185.1,4219.739810459029,4216.90738717158,4210.499740604136,4199.631008404599,4183.233406994252,4160.012197118787,4128.394249268368,4086.499577745815,4032.1288501677154,3962.7813500759885,3875.7108882782227,3767.9905506990426,3636.543249214589,3478.243265045155,3290.1410561515695,3069.6331321103876,2815.0959474384213,2526.52455274971,2206.288927892447,1860.115130121533,1497.9353493638296,1134.771041447409,790.696826849573,489.4152884314203,254.3196666890842,100.94955926775224,26.384731288185254,4.188709254605625,5.714397836059625,5.714397836059625,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,413.517,19.305562099117914
55,21415.0,450891.9,1366085.9,29055.0,184.5,52343.902761129015,52306.871489653044,52223.15142465018,52081.259701296105,51867.38264154132,51564.781853029875,51153.11283041182,50608.039577540956,49901.04957206295,48999.6611408233,47868.15724341354,46468.54187081868,44761.210229899116,42706.61361439603,40268.38947847971,37415.540302568326,34130.628710700956,30418.395386396947,26316.213257198753,21907.41065953176,17332.56204627912,12800.533861621361,8586.045970994217,5005.5413829841855,2353.0229190041646,779.5328278702483,143.2263813770731,11.945164839920327,14.73107581181287,14.73107581181287,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,413.517,16.098186596183684
